game_id,season,week,home_team,away_team,provider,spread_home,over_under,openingSpread,formattedSpread
400547958,2014,11,Michigan State,Ohio State,teamrankings,-3.5,55.0,,Michigan State -3.5
400547958,2014,11,Michigan State,Ohio State,numberfire,-3.5,56.0,,Michigan State -3.5
400547958,2014,11,Michigan State,Ohio State,consensus,-2.0,,,Michigan State -2
400548302,2014,11,Arizona State,Notre Dame,teamrankings,-3.0,62.0,,Arizona State -3
400548302,2014,11,Arizona State,Notre Dame,numberfire,-3.0,60.5,,Arizona State -3
400548302,2014,11,Arizona State,Notre Dame,consensus,-1.0,,,Arizona State -1
400547888,2014,11,Oklahoma,Baylor,teamrankings,-5.5,67.0,,Oklahoma -5.5
400547888,2014,11,Oklahoma,Baylor,numberfire,-5.5,69.0,,Oklahoma -5.5
400547888,2014,11,Oklahoma,Baylor,consensus,-3.0,,,Oklahoma -3
400548241,2014,12,Utah State,New Mexico,teamrankings,-20.0,52.5,,Utah State -20
400548241,2014,12,Utah State,New Mexico,numberfire,-20.0,54.5,,Utah State -20
400548241,2014,12,Utah State,New Mexico,consensus,-16.0,,,Utah State -16
400548340,2014,12,Tennessee,Kentucky,teamrankings,-11.5,53.0,,Tennessee -11.5
400548340,2014,12,Tennessee,Kentucky,numberfire,-11.5,53.0,,Tennessee -11.5
400548340,2014,12,Tennessee,Kentucky,consensus,-6.5,,,Tennessee -6.5
400548240,2014,12,San José State,Hawai'i,teamrankings,-10.0,53.5,,San José State -10
400548240,2014,12,San José State,Hawai'i,numberfire,-10.0,53.5,,San José State -10
400548240,2014,12,San José State,Hawai'i,consensus,-10.0,,,San José State -10
400548447,2014,12,Idaho,Troy,teamrankings,-5.5,64.5,,Idaho -5.5
400548447,2014,12,Idaho,Troy,numberfire,-5.5,65.5,,Idaho -5.5
400548447,2014,12,Idaho,Troy,consensus,-3.5,,,Idaho -3.5
400548242,2014,12,BYU,UNLV,teamrankings,-25.5,63.0,,BYU -25.5
400548242,2014,12,BYU,UNLV,numberfire,-25.5,63.0,,BYU -25.5
400548242,2014,12,BYU,UNLV,consensus,-22.0,,,BYU -22
400610210,2014,1,Penn State,Boston College,teamrankings,3.0,41.0,,Boston College -3
400610210,2014,1,Penn State,Boston College,numberfire,3.0,41.0,,Boston College -3
400610210,2014,1,Penn State,Boston College,consensus,2.5,,,Boston College -2.5
400610208,2014,1,Clemson,Oklahoma,teamrankings,6.0,49.0,,Oklahoma -6
400610208,2014,1,Clemson,Oklahoma,numberfire,6.0,49.0,,Oklahoma -6
400610226,2014,1,West Virginia,Texas A&M,teamrankings,-3.0,66.5,,West Virginia -3
400610226,2014,1,West Virginia,Texas A&M,numberfire,-3.0,67.0,,West Virginia -3
400610226,2014,1,West Virginia,Texas A&M,consensus,-3.5,,,West Virginia -3.5
400610223,2014,1,Texas,Arkansas,teamrankings,7.0,42.5,,Arkansas -7
400610223,2014,1,Texas,Arkansas,numberfire,7.0,42.5,,Arkansas -7
400610223,2014,1,Texas,Arkansas,consensus,5.0,,,Arkansas -5
400610215,2014,1,Louisville,Georgia,teamrankings,7.0,54.0,,Georgia -7
400610215,2014,1,Louisville,Georgia,numberfire,7.0,54.0,,Georgia -7
400610215,2014,1,Louisville,Georgia,consensus,7.0,,,Georgia -7
400610214,2014,1,LSU,Notre Dame,teamrankings,-8.5,50.5,,LSU -8.5
400610214,2014,1,LSU,Notre Dame,numberfire,-8.5,50.5,,LSU -8.5
400610214,2014,1,LSU,Notre Dame,consensus,-7.5,,,LSU -7.5
400610206,2014,1,Stanford,Maryland,teamrankings,-14.0,44.5,,Stanford -14
400610206,2014,1,Stanford,Maryland,numberfire,-14.0,45.5,,Stanford -14
400610206,2014,1,Stanford,Maryland,consensus,-13.0,,,Stanford -13
400610182,2014,1,TCU,Ole Miss,teamrankings,-3.0,55.0,,TCU -3
400610182,2014,1,TCU,Ole Miss,numberfire,-3.5,55.5,,TCU -3.5
400610182,2014,1,TCU,Ole Miss,consensus,-3.0,,,TCU -3
400610178,2014,1,Ohio State,Alabama,teamrankings,7.5,58.0,,Alabama -7.5
400610178,2014,1,Ohio State,Alabama,numberfire,9.5,58.5,,Alabama -9.5
400610178,2014,1,Ohio State,Alabama,consensus,9.0,,,Alabama -9
400610177,2014,1,Florida State,Oregon,teamrankings,7.5,74.0,,Oregon -7.5
400610177,2014,1,Florida State,Oregon,numberfire,9.5,72.0,,Oregon -9.5
400610177,2014,1,Florida State,Oregon,consensus,8.5,,,Oregon -8.5
400610179,2014,1,Baylor,Michigan State,teamrankings,-3.0,68.0,,Baylor -3
400610179,2014,1,Baylor,Michigan State,numberfire,-3.0,71.5,,Baylor -3
400610179,2014,1,Baylor,Michigan State,consensus,-1.5,,,Baylor -1.5
400610217,2014,1,Minnesota,Missouri,teamrankings,3.0,46.0,,Missouri -3
400610217,2014,1,Minnesota,Missouri,numberfire,5.0,47.5,,Missouri -5
400610217,2014,1,Minnesota,Missouri,consensus,6.5,,,Missouri -6.5
400610219,2014,1,Wisconsin,Auburn,teamrankings,6.0,65.0,,Auburn -6
400610219,2014,1,Wisconsin,Auburn,numberfire,6.5,63.0,,Auburn -6.5
400610219,2014,1,Wisconsin,Auburn,consensus,6.5,,,Auburn -6.5
400610218,2014,1,UCLA,Kansas State,teamrankings,1.0,61.5,,Kansas State -1
400610218,2014,1,UCLA,Kansas State,numberfire,,59.0,,Kansas State -NaN
400610218,2014,1,UCLA,Kansas State,consensus,2.5,,,Kansas State -2.5
400610213,2014,1,Pittsburgh,Houston,teamrankings,-5.5,54.0,,Pittsburgh -5.5
400610213,2014,1,Pittsburgh,Houston,numberfire,-3.0,53.5,,Pittsburgh -3
400610213,2014,1,Pittsburgh,Houston,consensus,-2.0,,,Pittsburgh -2
400610224,2014,1,Tennessee,Iowa,teamrankings,-3.0,52.0,,Tennessee -3
400610224,2014,1,Tennessee,Iowa,numberfire,-3.5,51.5,,Tennessee -3.5
400610224,2014,1,Tennessee,Iowa,consensus,-3.0,,,Tennessee -3
400547787,2014,2,Miami,Florida A&M,consensus,-46.5,,,Miami -46.5
400548463,2014,13,BYU,Savannah St,consensus,-59.0,,,BYU -59
400547830,2014,2,Wake Forest,Gardner-Webb,consensus,-21.5,,,Wake Forest -21.5
400548344,2014,11,Ole Miss,Presbyterian,consensus,-48.5,,,Ole Miss -48.5
400548331,2014,13,Georgia,Charleston Southern,consensus,-45.0,,,Georgia -45
400548394,2014,2,LSU,Sam Houston,consensus,-33.0,,,LSU -33
400547969,2014,2,Nebraska,McNeese,consensus,-25.0,,,Nebraska -25
400548188,2014,2,Utah State,Idaho State,consensus,-35.0,,,Utah State -35
400548363,2014,8,South Carolina,Furman,consensus,-37.5,,,South Carolina -37.5
400548328,2014,13,Alabama,Western Carolina,consensus,-49.0,,,Alabama -49
400548329,2014,13,Auburn,Samford,consensus,-38.5,,,Auburn -38.5
400547841,2014,2,West Virginia,Towson,consensus,-28.5,,,West Virginia -28.5
400547847,2014,2,Kansas,Southeast Missouri State,consensus,-25.0,,,Kansas -25
400548345,2014,11,Mississippi State,UT Martin,consensus,-41.0,,,Mississippi State -41
400548330,2014,13,Florida,Eastern Kentucky,consensus,-30.0,,,Florida -30
400548001,2014,2,Wisconsin,Western Illinois,consensus,-38.5,,,Wisconsin -38.5
400548460,2014,13,Army,Fordham,consensus,9.5,,,Fordham -9.5
400548016,2014,2,Southern Miss,Alcorn State,consensus,-18.0,,,Southern Miss -18
400547651,2014,2,Houston,Grambling,consensus,-47.5,,,Houston -47.5
400547741,2014,2,Clemson,South Carolina State,consensus,-29.5,,,Clemson -29.5
400548410,2014,2,Georgia Southern,Savannah St,consensus,-42.0,,,Georgia Southern -42
400610227,2014,1,Oklahoma State,Washington,teamrankings,6.5,57.0,,Washington -6.5
400610227,2014,1,Oklahoma State,Washington,numberfire,5.5,56.5,,Washington -5.5
400610227,2014,1,Oklahoma State,Washington,consensus,5.0,,,Washington -5
400610228,2014,1,Florida,East Carolina,teamrankings,-6.5,54.0,,Florida -6.5
400610228,2014,1,Florida,East Carolina,numberfire,-6.5,56.0,,Florida -6.5
400610228,2014,1,Florida,East Carolina,consensus,-7.0,,,Florida -7
400610200,2014,1,Arkansas State,Toledo,teamrankings,3.5,70.5,,Toledo -3.5
400610200,2014,1,Arkansas State,Toledo,numberfire,3.5,68.5,,Toledo -3.5
400610200,2014,1,Arkansas State,Toledo,consensus,1.0,,,Toledo -1
400610325,2014,1,Ohio State,Oregon,teamrankings,5.5,72.0,,Oregon -5.5
400610325,2014,1,Ohio State,Oregon,numberfire,7.0,74.5,,Oregon -7
400610325,2014,1,Ohio State,Oregon,consensus,6.5,,,Oregon -6.5
400547646,2014,1,South Florida,Western Carolina,consensus,-26.0,,,South Florida -26
400548173,2014,1,Hawai'i,Washington,teamrankings,17.5,56.0,,Washington -17.5
400548173,2014,1,Hawai'i,Washington,numberfire,17.0,56.0,,Washington -17
400548409,2014,2,Georgia State,New Mexico State,teamrankings,-3.0,64.5,,Georgia State -3
400548409,2014,2,Georgia State,New Mexico State,numberfire,-3.0,64.5,,Georgia State -3
400548409,2014,2,Georgia State,New Mexico State,consensus,-3.0,,,Georgia State -3
400547809,2014,3,Florida International,Pittsburgh,teamrankings,24.5,45.5,,Pittsburgh -24.5
400547809,2014,3,Florida International,Pittsburgh,numberfire,25.0,45.5,,Pittsburgh -25
400547809,2014,3,Florida International,Pittsburgh,consensus,27.5,,,Pittsburgh -27.5
400548223,2014,9,Hawai'i,Nevada,numberfire,3.0,54.5,,Nevada -3
400548223,2014,9,Hawai'i,Nevada,consensus,4.0,,,Nevada -4
400547905,2014,2,Illinois,Western Kentucky,teamrankings,-3.5,68.5,,Illinois -3.5
400547905,2014,2,Illinois,Western Kentucky,numberfire,-3.5,68.5,,Illinois -3.5
400547905,2014,2,Illinois,Western Kentucky,consensus,-1.5,,,Illinois -1.5
400547986,2014,2,Penn State,Akron,teamrankings,-14.5,51.5,,Penn State -14.5
400547986,2014,2,Penn State,Akron,numberfire,-14.0,51.5,,Penn State -14
400547986,2014,2,Penn State,Akron,consensus,-18.0,,,Penn State -18
400547989,2014,2,Purdue,Central Michigan,teamrankings,-3.0,53.0,,Purdue -3
400547989,2014,2,Purdue,Central Michigan,numberfire,-3.0,53.0,,Purdue -3
400547989,2014,2,Purdue,Central Michigan,consensus,-2.5,,,Purdue -2.5
400548098,2014,2,Army,Buffalo,teamrankings,-3.0,52.0,,Army -3
400548098,2014,2,Army,Buffalo,numberfire,-3.0,52.0,,Army -3
400548098,2014,2,Army,Buffalo,consensus,1.0,,,Buffalo -1
400548396,2014,2,Tennessee,Arkansas State,teamrankings,-16.0,58.5,,Tennessee -16
400548396,2014,2,Tennessee,Arkansas State,numberfire,-16.0,59.5,,Tennessee -16
400548396,2014,2,Tennessee,Arkansas State,consensus,-14.5,,,Tennessee -14.5
400547655,2014,2,Temple,Navy,teamrankings,3.0,58.5,,Navy -3
400547655,2014,2,Temple,Navy,numberfire,3.0,58.5,,Navy -3
400547655,2014,2,Temple,Navy,consensus,4.0,,,Navy -4
400548101,2014,2,Florida,Eastern Michigan,teamrankings,-40.5,56.5,,Florida -40.5
400548101,2014,2,Florida,Eastern Michigan,numberfire,-40.5,56.5,,Florida -40.5
400548101,2014,2,Florida,Eastern Michigan,consensus,-38.0,,,Florida -38
400548183,2014,2,Hawai'i,Oregon State,teamrankings,9.0,59.5,,Oregon State -9
400548183,2014,2,Hawai'i,Oregon State,numberfire,9.0,60.0,,Oregon State -9
400548183,2014,2,Hawai'i,Oregon State,consensus,11.0,,,Oregon State -11
400547845,2014,2,UTEP,Texas Tech,teamrankings,21.0,65.0,,Texas Tech -21
400547845,2014,2,UTEP,Texas Tech,numberfire,21.0,65.0,,Texas Tech -21
400547845,2014,2,UTEP,Texas Tech,consensus,18.0,,,Texas Tech -18
400547658,2014,3,BYU,Houston,teamrankings,-17.0,62.0,,BYU -17
400547658,2014,3,BYU,Houston,numberfire,-17.0,62.0,,BYU -17
400547658,2014,3,BYU,Houston,consensus,-14.0,,,BYU -14
400548021,2014,3,North Texas,Louisiana Tech,teamrankings,-3.0,48.0,,North Texas -3
400548021,2014,3,North Texas,Louisiana Tech,numberfire,-3.0,48.0,,North Texas -3
400548021,2014,3,North Texas,Louisiana Tech,consensus,-4.0,,,North Texas -4
400548106,2014,3,Buffalo,Baylor,teamrankings,33.5,70.0,,Baylor -33.5
400548106,2014,3,Buffalo,Baylor,numberfire,33.5,70.0,,Baylor -33.5
400548106,2014,3,Buffalo,Baylor,consensus,27.0,,,Baylor -27
400547659,2014,3,Cincinnati,Toledo,teamrankings,-9.5,58.0,,Cincinnati -9.5
400547659,2014,3,Cincinnati,Toledo,numberfire,-9.5,58.0,,Cincinnati -9.5
400547659,2014,3,Cincinnati,Toledo,consensus,-12.0,,,Cincinnati -12
400548193,2014,3,Oregon,Wyoming,teamrankings,-42.0,63.0,,Oregon -42
400548193,2014,3,Oregon,Wyoming,numberfire,-43.0,64.5,,Oregon -43
400548193,2014,3,Oregon,Wyoming,consensus,-43.0,,,Oregon -43
400548024,2014,3,Alabama,Southern Miss,teamrankings,-47.0,56.5,,Alabama -47
400548024,2014,3,Alabama,Southern Miss,numberfire,-47.0,56.0,,Alabama -47
400548024,2014,3,Alabama,Southern Miss,consensus,-49.0,,,Alabama -49
400547850,2014,3,Oklahoma,Tennessee,teamrankings,-21.0,58.0,,Oklahoma -21
400547850,2014,3,Oklahoma,Tennessee,numberfire,-21.0,58.0,,Oklahoma -21
400547850,2014,3,Oklahoma,Tennessee,consensus,-21.0,,,Oklahoma -21
400548392,2014,3,South Carolina,Georgia,teamrankings,6.5,58.0,,Georgia -6.5
400548392,2014,3,South Carolina,Georgia,numberfire,6.5,59.5,,Georgia -6.5
400548392,2014,3,South Carolina,Georgia,consensus,3.0,,,Georgia -3
400548023,2014,3,Texas A&M,Rice,teamrankings,-31.0,70.0,,Texas A&M -31
400548023,2014,3,Texas A&M,Rice,numberfire,-31.5,71.5,,Texas A&M -31.5
400548023,2014,3,Texas A&M,Rice,consensus,-30.0,,,Texas A&M -30
400547730,2014,3,Boston College,USC,teamrankings,17.0,58.0,,USC -17
400547730,2014,3,Boston College,USC,numberfire,16.5,55.0,,USC -16.5
400547730,2014,3,Boston College,USC,consensus,20.0,,,USC -20
400548389,2014,3,LSU,UL Monroe,teamrankings,-30.5,49.5,,LSU -30.5
400548389,2014,3,LSU,UL Monroe,numberfire,-31.0,49.5,,LSU -31
400548389,2014,3,LSU,UL Monroe,consensus,-28.0,,,LSU -28
400547990,2014,3,Notre Dame,Purdue,teamrankings,-30.0,59.5,,Notre Dame -30
400547990,2014,3,Notre Dame,Purdue,numberfire,-28.5,59.0,,Notre Dame -28.5
400547990,2014,3,Notre Dame,Purdue,consensus,-29.5,,,Notre Dame -29.5
400547848,2014,3,Texas,UCLA,teamrankings,8.5,50.5,,UCLA -8.5
400547848,2014,3,Texas,UCLA,numberfire,7.5,50.0,,UCLA -7.5
400547848,2014,3,Texas,UCLA,consensus,6.0,,,UCLA -6
400548390,2014,3,Ole Miss,Louisiana,teamrankings,-26.5,59.0,,Ole Miss -26.5
400548390,2014,3,Ole Miss,Louisiana,numberfire,-27.5,59.0,,Ole Miss -27.5
400548265,2014,3,Stanford,Army,teamrankings,-28.5,53.0,,Stanford -28.5
400548265,2014,3,Stanford,Army,numberfire,-28.0,53.0,,Stanford -28
400548265,2014,3,Stanford,Army,consensus,-27.5,,,Stanford -27.5
400548263,2014,3,Colorado,Arizona State,teamrankings,15.5,68.5,,Arizona State -15.5
400548263,2014,3,Colorado,Arizona State,numberfire,15.0,69.0,,Arizona State -15
400548263,2014,3,Colorado,Arizona State,consensus,13.5,,,Arizona State -13.5
400547660,2014,3,Missouri,UCF,teamrankings,-10.5,53.5,,Missouri -10.5
400547660,2014,3,Missouri,UCF,numberfire,-10.5,55.0,,Missouri -10.5
400547660,2014,3,Missouri,UCF,consensus,-9.0,,,Missouri -9
400547781,2014,3,Virginia,Louisville,teamrankings,4.0,44.5,,Louisville -4
400547781,2014,3,Virginia,Louisville,numberfire,6.5,46.5,,Louisville -6.5
400547781,2014,3,Virginia,Louisville,consensus,10.0,,,Louisville -10
400547983,2014,3,Ohio State,Kent State,teamrankings,-31.5,49.0,,Ohio State -31.5
400547983,2014,3,Ohio State,Kent State,numberfire,-32.0,48.0,,Ohio State -32
400547983,2014,3,Ohio State,Kent State,consensus,-26.5,,,Ohio State -26.5
400547661,2014,3,UConn,Boise State,teamrankings,14.5,51.5,,Boise State -14.5
400547661,2014,3,UConn,Boise State,numberfire,16.5,49.0,,Boise State -16.5
400547661,2014,3,UConn,Boise State,consensus,16.0,,,Boise State -16
400547773,2014,3,Georgia Tech,Georgia Southern,teamrankings,-15.5,55.0,,Georgia Tech -15.5
400547773,2014,3,Georgia Tech,Georgia Southern,consensus,-24.0,,,Georgia Tech -24
400547816,2014,3,Central Michigan,Syracuse,teamrankings,4.5,50.5,,Syracuse -4.5
400547816,2014,3,Central Michigan,Syracuse,numberfire,4.0,52.0,,Syracuse -4
400547816,2014,3,Central Michigan,Syracuse,consensus,7.5,,,Syracuse -7.5
400547849,2014,3,Maryland,West Virginia,teamrankings,-3.0,61.0,,Maryland -3
400547849,2014,3,Maryland,West Virginia,numberfire,-3.0,61.0,,Maryland -3
400547849,2014,3,Maryland,West Virginia,consensus,-4.5,,,Maryland -4.5
400547917,2014,3,Bowling Green,Indiana,teamrankings,8.5,75.0,,Indiana -8.5
400547917,2014,3,Bowling Green,Indiana,numberfire,7.5,73.5,,Indiana -7.5
400547917,2014,3,Bowling Green,Indiana,consensus,-3.0,,,Bowling Green -3
400548019,2014,3,Marshall,Ohio,teamrankings,-20.5,57.5,,Marshall -20.5
400548019,2014,3,Marshall,Ohio,numberfire,-21.0,57.5,,Marshall -21
400548019,2014,3,Marshall,Ohio,consensus,-19.0,,,Marshall -19
400548109,2014,3,Vanderbilt,Massachusetts,teamrankings,-16.5,48.5,,Vanderbilt -16.5
400548109,2014,3,Vanderbilt,Massachusetts,numberfire,-16.0,46.5,,Vanderbilt -16
400548109,2014,3,Vanderbilt,Massachusetts,consensus,-17.0,,,Vanderbilt -17
400548189,2014,3,Georgia State,Air Force,teamrankings,12.0,64.0,,Air Force -12
400548189,2014,3,Georgia State,Air Force,numberfire,12.0,63.0,,Air Force -12
400548189,2014,3,Georgia State,Air Force,consensus,9.5,,,Air Force -9.5
400547663,2014,3,South Florida,NC State,teamrankings,2.5,52.5,,NC State -2.5
400547663,2014,3,South Florida,NC State,numberfire,1.5,52.5,,NC State -1.5
400547663,2014,3,South Florida,NC State,consensus,1.5,,,NC State -1.5
400547753,2014,3,Duke,Kansas,teamrankings,-10.5,56.5,,Duke -10.5
400547753,2014,3,Duke,Kansas,numberfire,-14.0,56.5,,Duke -14
400547753,2014,3,Duke,Kansas,consensus,-20.5,,,Duke -20.5
400547788,2014,3,Miami,Arkansas State,teamrankings,-14.0,52.0,,Miami -14
400547788,2014,3,Miami,Arkansas State,numberfire,-16.5,52.0,,Miami -16.5
400547788,2014,3,Miami,Arkansas State,consensus,-17.0,,,Miami -17
400548096,2014,1,Toledo,New Hampshire,consensus,-10.5,,,Toledo -10.5
400548107,2014,3,Ball State,Indiana State,consensus,-20.0,,,Ball State -20
400548406,2014,1,Louisiana,Southern,consensus,-38.0,,,Louisiana -38
400547837,2014,1,TCU,Samford,consensus,-34.5,,,TCU -34.5
400547763,2014,2,Florida State,The Citadel,consensus,-58.5,,,Florida State -58.5
400548407,2014,1,Texas State,Arkansas-Pine Bluff,consensus,-28.0,,,Texas State -28
400548004,2014,1,Florida International,Bethune-Cookman,consensus,-1.0,,,Florida International -1
400548006,2014,1,Middle Tennessee,Savannah St,consensus,-41.0,,,Middle Tennessee -41
400548175,2014,1,San Diego State,Northern Arizona,consensus,-17.5,,,San Diego State -17.5
400548405,2014,1,Arkansas State,Montana State,consensus,-8.5,,,Arkansas State -8.5
400547851,2014,3,Texas Tech,Arkansas,teamrankings,,65.5,,Arkansas -NaN
400547851,2014,3,Texas Tech,Arkansas,numberfire,-1.5,67.5,,Texas Tech -1.5
400547851,2014,3,Texas Tech,Arkansas,consensus,-4.5,,,Texas Tech -4.5
400547852,2014,3,Iowa,Iowa State,teamrankings,-13.0,49.5,,Iowa -13
400547852,2014,3,Iowa,Iowa State,numberfire,-12.5,50.0,,Iowa -12.5
400547852,2014,3,Iowa,Iowa State,consensus,-15.5,,,Iowa -15.5
400547945,2014,3,Michigan,Miami (OH),teamrankings,-32.0,50.0,,Michigan -32
400547945,2014,3,Michigan,Miami (OH),numberfire,-33.5,52.0,,Michigan -33.5
400547945,2014,3,Michigan,Miami (OH),consensus,-31.5,,,Michigan -31.5
400547855,2014,3,TCU,Minnesota,teamrankings,-17.0,50.0,,TCU -17
400547855,2014,3,TCU,Minnesota,numberfire,-16.0,50.0,,TCU -16
400547855,2014,3,TCU,Minnesota,consensus,-8.5,,,TCU -8.5
400547906,2014,3,Washington,Illinois,teamrankings,-13.0,64.0,,Washington -13
400547906,2014,3,Washington,Illinois,numberfire,-13.0,64.5,,Washington -13
400547906,2014,3,Washington,Illinois,consensus,-15.0,,,Washington -15
400548391,2014,3,South Alabama,Mississippi State,teamrankings,14.0,55.0,,Mississippi State -14
400548391,2014,3,South Alabama,Mississippi State,numberfire,13.0,55.0,,Mississippi State -13
400548391,2014,3,South Alabama,Mississippi State,consensus,13.0,,,Mississippi State -13
400548110,2014,3,Idaho,Western Michigan,teamrankings,-3.0,58.0,,Idaho -3
400548110,2014,3,Idaho,Western Michigan,numberfire,-3.0,60.0,,Idaho -3
400548110,2014,3,Idaho,Western Michigan,consensus,-2.5,,,Idaho -2.5
400548022,2014,3,Old Dominion,Eastern Michigan,teamrankings,-20.5,71.0,,Old Dominion -20.5
400548022,2014,3,Old Dominion,Eastern Michigan,consensus,-11.5,,,Old Dominion -11.5
400547665,2014,3,Florida Atlantic,Tulsa,teamrankings,1.0,52.5,,Tulsa -1
400547665,2014,3,Florida Atlantic,Tulsa,numberfire,1.5,52.5,,Tulsa -1.5
400547665,2014,3,Florida Atlantic,Tulsa,consensus,1.5,,,Tulsa -1.5
400547831,2014,3,Utah State,Wake Forest,teamrankings,-15.5,45.0,,Utah State -15.5
400547831,2014,3,Utah State,Wake Forest,numberfire,-14.5,43.5,,Utah State -14.5
400547831,2014,3,Utah State,Wake Forest,consensus,-14.0,,,Utah State -14
400547853,2014,3,Oklahoma State,UTSA,teamrankings,-12.0,55.5,,Oklahoma State -12
400547853,2014,3,Oklahoma State,UTSA,numberfire,-13.5,55.0,,Oklahoma State -13.5
400547853,2014,3,Oklahoma State,UTSA,consensus,-13.5,,,Oklahoma State -13.5
400548020,2014,3,Middle Tennessee,Western Kentucky,numberfire,-2.5,64.5,,Middle Tennessee -2.5
400548020,2014,3,Middle Tennessee,Western Kentucky,consensus,-1.0,,,Middle Tennessee -1
400548108,2014,3,UNLV,Northern Illinois,teamrankings,10.0,61.5,,Northern Illinois -10
400548108,2014,3,UNLV,Northern Illinois,numberfire,10.0,55.0,,Northern Illinois -10
400548108,2014,3,UNLV,Northern Illinois,consensus,12.0,,,Northern Illinois -12
400548413,2014,3,Troy,Abilene Christian,consensus,-14.0,,,Troy -14
400548388,2014,3,Florida,Kentucky,teamrankings,-17.5,54.0,,Florida -17.5
400548388,2014,3,Florida,Kentucky,numberfire,-18.5,53.5,,Florida -18.5
400548388,2014,3,Florida,Kentucky,consensus,-17.0,,,Florida -17
400547664,2014,3,Tulane,SE Louisiana,consensus,-4.5,,,Tulane -4.5
400547995,2014,3,Rutgers,Penn State,teamrankings,3.5,53.0,,Penn State -3.5
400547995,2014,3,Rutgers,Penn State,numberfire,3.5,51.5,,Penn State -3.5
400547995,2014,3,Rutgers,Penn State,consensus,4.0,,,Penn State -4
400548026,2014,3,UTEP,New Mexico State,teamrankings,-10.5,55.0,,UTEP -10.5
400548026,2014,3,UTEP,New Mexico State,numberfire,-10.0,58.0,,UTEP -10
400548026,2014,3,UTEP,New Mexico State,consensus,-11.0,,,UTEP -11
400548412,2014,3,Texas State,Navy,teamrankings,6.0,57.0,,Navy -6
400548412,2014,3,Texas State,Navy,numberfire,9.5,58.0,,Navy -9.5
400548412,2014,3,Texas State,Navy,consensus,13.0,,,Navy -13
400547970,2014,3,Fresno State,Nebraska,teamrankings,11.0,61.0,,Nebraska -11
400547970,2014,3,Fresno State,Nebraska,numberfire,13.5,62.0,,Nebraska -13.5
400547970,2014,3,Fresno State,Nebraska,consensus,10.0,,,Nebraska -10
400548192,2014,3,Arizona,Nevada,teamrankings,-19.5,65.5,,Arizona -19.5
400548192,2014,3,Arizona,Nevada,numberfire,-18.0,63.0,,Arizona -18
400548192,2014,3,Arizona,Nevada,consensus,-16.5,,,Arizona -16.5
400547856,2014,4,Kansas State,Auburn,teamrankings,7.0,64.0,,Auburn -7
400547856,2014,4,Kansas State,Auburn,numberfire,7.0,63.0,,Auburn -7
400547856,2014,4,Kansas State,Auburn,consensus,6.5,,,Auburn -6.5
400547666,2014,4,South Florida,UConn,teamrankings,-1.5,42.5,,South Florida -1.5
400547666,2014,4,South Florida,UConn,numberfire,-1.5,42.5,,South Florida -1.5
400547666,2014,4,South Florida,UConn,consensus,-2.5,,,South Florida -2.5
400547742,2014,4,Florida State,Clemson,teamrankings,-9.5,55.0,,Florida State -9.5
400547742,2014,4,Florida State,Clemson,numberfire,-10.5,54.5,,Florida State -10.5
400547742,2014,4,Florida State,Clemson,consensus,-20.5,,,Florida State -20.5
400548267,2014,4,Washington State,Oregon,teamrankings,21.5,79.5,,Oregon -21.5
400548267,2014,4,Washington State,Oregon,numberfire,23.0,79.0,,Oregon -23
400548267,2014,4,Washington State,Oregon,consensus,19.5,,,Oregon -19.5
400548384,2014,4,Alabama,Florida,teamrankings,-14.0,50.5,,Alabama -14
400548384,2014,4,Alabama,Florida,numberfire,-14.0,50.5,,Alabama -14
400548384,2014,4,Alabama,Florida,consensus,-16.0,,,Alabama -16
400547858,2014,4,West Virginia,Oklahoma,teamrankings,7.5,66.0,,Oklahoma -7.5
400547858,2014,4,West Virginia,Oklahoma,numberfire,7.5,66.0,,Oklahoma -7.5
400547858,2014,4,West Virginia,Oklahoma,consensus,11.0,,,Oklahoma -11
400547671,2014,4,SMU,Texas A&M,teamrankings,33.5,60.5,,Texas A&M -33.5
400547671,2014,4,SMU,Texas A&M,numberfire,34.0,59.0,,Texas A&M -34
400547671,2014,4,SMU,Texas A&M,consensus,28.0,,,Texas A&M -28
400548386,2014,4,LSU,Mississippi State,teamrankings,-7.0,48.0,,LSU -7
400548386,2014,4,LSU,Mississippi State,numberfire,-7.0,48.0,,LSU -7
400548386,2014,4,LSU,Mississippi State,consensus,-7.0,,,LSU -7
400547954,2014,4,Michigan State,Eastern Michigan,teamrankings,-43.5,53.5,,Michigan State -43.5
400547954,2014,4,Michigan State,Eastern Michigan,numberfire,-45.0,52.5,,Michigan State -45
400547954,2014,4,Michigan State,Eastern Michigan,consensus,-45.0,,,Michigan State -45
400548387,2014,4,Vanderbilt,South Carolina,teamrankings,23.0,52.0,,South Carolina -23
400548387,2014,4,Vanderbilt,South Carolina,numberfire,23.0,52.0,,South Carolina -23
400548387,2014,4,Vanderbilt,South Carolina,consensus,20.5,,,South Carolina -20.5
400547918,2014,4,Missouri,Indiana,teamrankings,-14.0,72.0,,Missouri -14
400547918,2014,4,Missouri,Indiana,numberfire,-14.0,70.5,,Missouri -14
400547918,2014,4,Missouri,Indiana,consensus,-16.0,,,Missouri -16
400547822,2014,4,BYU,Virginia,teamrankings,-14.5,49.5,,BYU -14.5
400547822,2014,4,BYU,Virginia,numberfire,-14.5,49.5,,BYU -14.5
